,diff,commit_id,summary,commit_time,files
1724,"@@ -133,6 +133,16 @@ protected static LocalDateTime toLocalDateTime(Object obj) {
             LocalTime localTime = toLocalTime(obj);
             return LocalDateTime.of(EPOCH, localTime);
         }
         if ( obj instanceof java.util.Date) {
             java.util.Date date = (java.util.Date)obj;
             long millis = (int)(date.getTime() % Conversions.MILLISECONDS_PER_SECOND);
",568,,,
1725,"@@ -76,8 +76,8 @@ public abstract class AbstractRecordsProducerTest {
     protected static final Pattern INSERT_TABLE_MATCHING_PATTERN = Pattern.compile(""insert into (.*)\\(.*\\) VALUES .*"", Pattern.CASE_INSENSITIVE);
 
     protected static final String INSERT_CASH_TYPES_STMT = ""INSERT INTO cash_table (csh) VALUES ('$1234.11')"";
     protected static final String INSERT_DATE_TIME_TYPES_STMT = ""INSERT INTO time_table(ts, tz, date, ti, ttz, it) "" +
                                                                 ""VALUES ('2016-11-04T13:51:30'::TIMESTAMP, '2016-11-04T13:51:30+02:00'::TIMESTAMPTZ, "" +
                                                                 ""'2016-11-04'::DATE, '13:51:30'::TIME, '13:51:30+02:00'::TIMETZ, 'P1Y2M3DT4H5M0S'::INTERVAL)"";
     protected static final String INSERT_BIN_TYPES_STMT = ""INSERT INTO bitbin_table (ba, bol, bs, bv) "" +
                                                           ""VALUES (E'\\\\001\\\\002\\\\003'::bytea, '0'::bit(1), '11'::bit(2), '00'::bit(2))"";
@@ -295,13 +295,15 @@ protected List<SchemaAndValueField> schemaAndValuesForBinTypes() {
 
     protected List<SchemaAndValueField> schemaAndValuesForDateTimeTypes() {
         long expectedTs = NanoTimestamp.toEpochNanos(LocalDateTime.parse(""2016-11-04T13:51:30""), null);
         String expectedTz = ""2016-11-04T11:51:30Z""; //timestamp is stored with TZ, should be read back with UTC
         int expectedDate = Date.toEpochDay(LocalDate.parse(""2016-11-04""), null);
         long expectedTi = LocalTime.parse(""13:51:30"").toNanoOfDay();
         String expectedTtz = ""11:51:30Z"";  //time is stored with TZ, should be read back at GMT
         double interval = MicroDuration.durationMicros(1, 2, 3, 4, 5, 0, PostgresValueConverter.DAYS_PER_MONTH_AVG);
 
         return Arrays.asList(new SchemaAndValueField(""ts"", NanoTimestamp.builder().optional().build(), expectedTs),
                              new SchemaAndValueField(""tz"", ZonedTimestamp.builder().optional().build(), expectedTz),
                              new SchemaAndValueField(""date"", Date.builder().optional().build(), expectedDate),
                              new SchemaAndValueField(""ti"", NanoTime.builder().optional().build(), expectedTi),
@@ -311,13 +313,15 @@ protected List<SchemaAndValueField> schemaAndValuesForDateTimeTypes() {
 
     protected List<SchemaAndValueField> schemaAndValuesForDateTimeTypesAdaptiveTimeMicroseconds() {
         long expectedTs = NanoTimestamp.toEpochNanos(LocalDateTime.parse(""2016-11-04T13:51:30""), null);
         String expectedTz = ""2016-11-04T11:51:30Z""; //timestamp is stored with TZ, should be read back with UTC
         int expectedDate = Date.toEpochDay(LocalDate.parse(""2016-11-04""), null);
         long expectedTi = LocalTime.parse(""13:51:30"").toNanoOfDay() / 1_000;
         String expectedTtz = ""11:51:30Z"";  //time is stored with TZ, should be read back at GMT
         double interval = MicroDuration.durationMicros(1, 2, 3, 4, 5, 0, PostgresValueConverter.DAYS_PER_MONTH_AVG);
 
         return Arrays.asList(new SchemaAndValueField(""ts"", NanoTimestamp.builder().optional().build(), expectedTs),
                 new SchemaAndValueField(""tz"", ZonedTimestamp.builder().optional().build(), expectedTz),
                 new SchemaAndValueField(""date"", Date.builder().optional().build(), expectedDate),
                 new SchemaAndValueField(""ti"", MicroTime.builder().optional().build(), expectedTi),
",249,,,
1726,"@@ -16,7 +16,7 @@ CREATE TABLE numeric_decimal_table (pk SERIAL,
 CREATE TABLE string_table (pk SERIAL, vc VARCHAR(2), vcv CHARACTER VARYING(2), ch CHARACTER(4), c CHAR(3), t TEXT, b BYTEA, bnn BYTEA NOT NULL, PRIMARY KEY(pk));
 CREATE TABLE cash_table (pk SERIAL, csh MONEY, PRIMARY KEY(pk));
 CREATE TABLE bitbin_table (pk SERIAL, ba BYTEA, bol BIT(1), bs BIT(2), bv BIT VARYING(2) , PRIMARY KEY(pk));
 CREATE TABLE time_table (pk SERIAL, ts TIMESTAMP, tz TIMESTAMPTZ, date DATE, ti TIME, ttz TIME WITH TIME ZONE, it INTERVAL, tsp TIMESTAMP (0) WITH TIME ZONE, PRIMARY KEY(pk));
 CREATE TABLE text_table (pk SERIAL, j JSON, jb JSONB, x XML, u Uuid, PRIMARY KEY(pk));
 CREATE TABLE geom_table (pk SERIAL, p POINT, PRIMARY KEY(pk));
 CREATE TABLE tstzrange_table (pk serial, unbounded_exclusive_range tstzrange, bounded_inclusive_range tstzrange, PRIMARY KEY(pk));
",250,,,
1727,"@@ -136,6 +136,9 @@ protected static LocalDateTime toLocalDateTime(Object obj) {
         if ( obj instanceof java.util.Date) {
             java.util.Date date = (java.util.Date)obj;
             long millis = (int)(date.getTime() % Conversions.MILLISECONDS_PER_SECOND);
             int nanosOfSecond = (int)(millis * Conversions.NANOSECONDS_PER_MILLISECOND);
             return LocalDateTime.of(date.getYear() + 1900,
                                     date.getMonth() + 1,
",568,,,
1728,"@@ -106,6 +106,22 @@ where:
 
 * the value for https://dev.mysql.com/doc/refman/5.7/en/replication-options-binary-log.html#sysvar_binlog_rows_query_log_events[`binlog_rows_query_log_events`] can be set to `on` or `ON` to enable support for including the original SQL statement in the binlog entry.
 
 [[mysql-user]]
 [[create-a-mysql-user-for-the-connector]]
 === Create a MySQL user for the connector
",157,,,
1729,"@@ -116,8 +116,8 @@ To prevent this behaviour you can enlarge the timeout by configuring options
 
 [source]
 ----
 interactive_timeout = <duration-in-secods>
 wait_timeout = <duration-in-secods>
 ----
 
 where the values depends on the size of dataset but generally should be in scale of hours.
",157,,,
1730,"@@ -332,8 +332,8 @@ protected static String consumerConfigPropertyName(String kafkaConsumerPropertyN
     @Override
     public void initializeStorage() {
         super.initializeStorage();
         final AdminClient admin = AdminClient.create(this.producerConfig.asProperties());
         try {
             // Find default replication factor
             Config brokerConfig = getKafkaBrokerConfig(admin);
             final short replicationFactor = Short.parseShort(brokerConfig.get(DEFAULT_TOPIC_REPLICATION_FACTOR_PROP_NAME).value());
",48,,,
1731,"@@ -340,7 +340,7 @@ public void initializeStorage() {
 
             // Create topic
             final NewTopic topic = new NewTopic(topicName, (short)1, replicationFactor);
             topic.configs(Collect.hashMapOf(""cleanup.policy"", ""delete"", ""retention.ms"", Long.toString(Long.MAX_VALUE)));
             admin.createTopics(Collections.singleton(topic));
 
             logger.info(""Database history topic '{}' created"", topic);
",48,,,
1732,"@@ -35,6 +35,7 @@ final class JacksonReader implements DocumentReader, ArrayReader {
     static {
         factory = new JsonFactory();
         factory.enable(JsonParser.Feature.ALLOW_COMMENTS);
     }
 
     private JacksonReader(boolean handleFloatNumbersAsText) {
",669,,,
1733,"@@ -24,6 +24,7 @@ asciidoctor:
     debezium-docker-label: 0.7
     confluent-platform-version: 4.0.0
     debezium-kafka-version: 1.0.1
 
 # Merge multiple JavaScript files to improve performance
 fileMerger:
",670,,,
1734,"@@ -19,30 +19,36 @@ It starts an OpenShift cluster just for you, allowing you to take your first ste
 For setting up Kafka and Kafka Connect on OpenShift, a set of images provided by the http://strimzi.io/[Strimzi] project can be used, which offers ""Kafka as a Service"".
 It consists of enterprise grade configuration files and images that bring Kafka to OpenShift.
 
 First we install the Kafka broker and Kafka Connect templates into our OpenShift project:
 
 [listing,options=""nowrap""]
 ----
 oc create -f https://raw.githubusercontent.com/strimzi/strimzi/0.1.0/kafka-statefulsets/resources/openshift-template.yaml
 oc create -f https://raw.githubusercontent.com/strimzi/strimzi/0.1.0/kafka-connect/s2i/resources/openshift-template.yaml
 ----
 
 Next we will create a Kafka Connect image with the Debezium connectors installed and then deploy a Kafka broker cluster and a Kafka Connect cluster:
 
 [listing,subs=""attributes"",options=""nowrap""]
 ----
 # Deploy a Kafka broker
 oc new-app -p ZOOKEEPER_NODE_COUNT=1 strimzi
 
 # Build a Debezium image
 export DEBEZIUM_VERSION={debezium-version}
 oc new-app -p BUILD_NAME=debezium -p TARGET_IMAGE_NAME=debezium \
     -p TARGET_IMAGE_TAG=$DEBEZIUM_VERSION strimzi-connect-s2i
 mkdir -p plugins && cd plugins && \
 for PLUGIN in {mongodb,mysql,postgres}; do \
     curl http://central.maven.org/maven2/io/debezium/debezium-connector-$PLUGIN/$DEBEZIUM_VERSION/debezium-connector-$PLUGIN-$DEBEZIUM_VERSION-plugin.tar.gz | tar xz; \
 done && \
 oc start-build debezium --from-dir=. --follow && \
 cd .. && rm -rf plugins
 ----
 
@@ -51,14 +57,15 @@ After a while all parts should be up and running:
 [source%nowrap,bash]
 ----
 oc get pods
 NAME                    READY     STATUS      RESTARTS   AGE
 debezium-1-build        0/1       Completed   0          3m
 debezium-2-build        0/1       Completed   0          3m
 kafka-0                 1/1       Running     2          3m
 kafka-1                 1/1       Running     0          2m
 kafka-2                 1/1       Running     0          2m
 kafka-connect-3-3v4n9   1/1       Running     1          3m
 zookeeper-0             1/1       Running     0          3m
 ----
 
 Alternatively, you can go to the ""Pods"" view of your OpenShift Web Console (https://myhost:8443/console/project/myproject/browse/pods) to confirm all pods are up and running:
@@ -96,10 +103,10 @@ Then we are going to register the Debezium MySQL connector to run against the de
 
 [source%nowrap,bash]
 ----
 oc exec -i kafka-0 -- curl -X POST \
     -H ""Accept:application/json"" \
     -H ""Content-Type:application/json"" \
     http://kafka-connect:8083/connectors -d @- <<'EOF'
 
 {
     ""name"": ""inventory-connector"",
@@ -113,7 +120,7 @@ oc exec -i kafka-0 -- curl -X POST \
         ""database.server.id"": ""184054"",
         ""database.server.name"": ""dbserver1"",
         ""database.whitelist"": ""inventory"",
         ""database.history.kafka.bootstrap.servers"": ""kafka:9092"",
         ""database.history.kafka.topic"": ""schema-changes.inventory""
     }
 }
@@ -124,15 +131,15 @@ Kafka Connect's log file should contain messages regarding execution of initial
 
 [source%nowrap,bash]
 ----
 oc logs $(oc get pods -o name -l name=kafka-connect)
 ----
 
 Now we can read change events for the `customers` table from the corresponding Kafka topic:
 
 [source%nowrap,bash]
 ----
 oc exec -it kafka-0 -- /opt/kafka/bin/kafka-console-consumer.sh \
     --bootstrap-server kafka:9092 \
     --from-beginning \
     --property print.key=true \
     --topic dbserver1.inventory.customers
",671,,,
1735,"@@ -19,7 +19,7 @@ It starts an OpenShift cluster just for you, allowing you to take your first ste
 For setting up Kafka and Kafka Connect on OpenShift, a set of images provided by the http://strimzi.io/[Strimzi] project can be used, which offers ""Kafka as a Service"".
 It consists of enterprise grade configuration files and images that bring Kafka to OpenShift.
 
 First we install the controlloers and templates for the Kafka broker and Kafka Connect into our OpenShift project:
 
 [listing,subs=""attributes"",options=""nowrap""]
 ----
@@ -28,7 +28,7 @@ git clone -b $STRIMZI_VERSION https://github.com/strimzi/strimzi
 cd strimzi
 
 # We need to create security objects as part of installation so it is necessary to switch to admin user
 oc login system:admin
 oc create -f examples/install/cluster-controller && oc create -f examples/templates/cluster-controller
 ----
 
@@ -37,18 +37,18 @@ Next we will create a Kafka Connect image with the Debezium connectors installed
 [listing,subs=""attributes"",options=""nowrap""]
 ----
 # Deploy an ephemeral single instance Kafka broker
 oc new-app strimzi-ephemeral -p ZOOKEEPER_NODE_COUNT=1 -p KAFKA_NODE_COUNT=1 -p KAFKA_OFFSETS_TOPIC_REPLICATION_FACTOR=1 -p KAFKA_TRANSACTION_STATE_LOG_REPLICATION_FACTOR=1
 
 # Deploy a single instance of Kafka Connect instance with no plug-in installed
 oc new-app strimzi-connect-s2i -p KAFKA_CONNECT_CONFIG_STORAGE_REPLICATION_FACTOR=1 -p KAFKA_CONNECT_OFFSET_STORAGE_REPLICATION_FACTOR=1 -p KAFKA_CONNECT_STATUS_STORAGE_REPLICATION_FACTOR=1
 
 # Build a Debezium image
 export DEBEZIUM_VERSION={debezium-version}
 mkdir -p plugins && cd plugins && \
 for PLUGIN in {mongodb,mysql,postgres}; do \
     curl http://central.maven.org/maven2/io/debezium/debezium-connector-$PLUGIN/$DEBEZIUM_VERSION/debezium-connector-$PLUGIN-$DEBEZIUM_VERSION-plugin.tar.gz | tar xz; \
 done && \
 oc start-build my-connect-cluster-connect --from-dir=. --follow && \
 cd .. && rm -rf plugins
 ----
 
@@ -59,13 +59,13 @@ After a while all parts should be up and running:
 oc get pods
 
 NAME                                           READY     STATUS      RESTARTS   AGE
 my-cluster-kafka-0                             1/1       Running     0          2m
 my-cluster-topic-controller-5dd57999cc-fj62s   1/1       Running     0          1m
 my-cluster-zookeeper-0                         1/1       Running     0          3m
 my-connect-cluster-connect-1-build             0/1       Completed   0          3m
 my-connect-cluster-connect-2-build             0/1       Completed   0          1m
 my-connect-cluster-connect-2-rdnqm             1/1       Running     0          1m
 strimzi-cluster-controller-6c9d4949b6-mnqtp    1/1       Running     0          5m
 ----
 
 Alternatively, you can go to the ""Pods"" view of your OpenShift Web Console (https://myhost:8443/console/project/myproject/browse/pods) to confirm all pods are up and running:
@@ -103,10 +103,10 @@ Then we are going to register the Debezium MySQL connector to run against the de
 
 [source%nowrap,bash]
 ----
 oc exec -i my-cluster-kafka-0 -- curl -X POST \
     -H ""Accept:application/json"" \
     -H ""Content-Type:application/json"" \
     http://my-connect-cluster-connect:8083/connectors -d @- <<'EOF'
 
 {
     ""name"": ""inventory-connector"",
@@ -120,7 +120,7 @@ oc exec -i my-cluster-kafka-0 -- curl -X POST \
         ""database.server.id"": ""184054"",
         ""database.server.name"": ""dbserver1"",
         ""database.whitelist"": ""inventory"",
         ""database.history.kafka.bootstrap.servers"": ""my-cluster-kafka:9092"",
         ""database.history.kafka.topic"": ""schema-changes.inventory""
     }
 }
@@ -138,7 +138,7 @@ Now we can read change events for the `customers` table from the corresponding K
 
 [source%nowrap,bash]
 ----
 oc exec -it my-cluster-kafka-0 -- /opt/kafka/bin/kafka-console-consumer.sh \
     --bootstrap-server localhost:9092 \
     --from-beginning \
     --property print.key=true \
",671,,,
1736,"@@ -24,7 +24,7 @@ asciidoctor:
     debezium-docker-label: 0.7
     confluent-platform-version: 4.0.0
     debezium-kafka-version: 1.0.1
     strimzi-version: 0.2.0
 
 # Merge multiple JavaScript files to improve performance
 fileMerger:
",670,,,
1737,"@@ -67,6 +67,68 @@ transforms=unwrap,...
 transforms.unwrap.type=io.debezium.connector.mongodb.transforms.UnwrapFromMongoDbEnvelope
 ----
 
 == Known limitations
 
 * Feeding data changes from a schemaless store such as MongoDB to strictly schema-based datastores such as a relational database can by definition work within certain limits only.
",672,,,
1738,"@@ -9,7 +9,6 @@
 import java.nio.ByteBuffer;
 import java.sql.SQLException;
 import java.util.Arrays;
 import java.util.Iterator;
 
 import org.apache.kafka.connect.errors.ConnectException;
 import org.postgresql.replication.fluent.logical.ChainedLogicalStreamBuilder;
@@ -19,11 +18,8 @@
 import io.debezium.connector.postgresql.TypeRegistry;
 import io.debezium.connector.postgresql.connection.MessageDecoder;
 import io.debezium.connector.postgresql.connection.ReplicationStream.ReplicationMessageProcessor;
 import io.debezium.document.Array;
 import io.debezium.document.Array.Entry;
 import io.debezium.document.Document;
 import io.debezium.document.DocumentReader;
 import io.debezium.document.Value;
 
 /**
  * JSON deserialization of a message sent by
@@ -39,6 +35,14 @@ public class Wal2JsonMessageDecoder implements MessageDecoder {
 
     private final DateTimeFormat dateTime = DateTimeFormat.get();
     private boolean containsMetadata = false;
 
     @Override
     public void processMessage(ByteBuffer buffer, ReplicationMessageProcessor processor, TypeRegistry typeRegistry) throws SQLException, InterruptedException {
@@ -47,24 +51,56 @@ public void processMessage(ByteBuffer buffer, ReplicationMessageProcessor proces
                 throw new IllegalStateException(""Invalid buffer received from PG server during streaming replication"");
             }
             final byte[] source = buffer.array();
             final byte[] content = Arrays.copyOfRange(source, buffer.arrayOffset(), source.length);
             final Document message = DocumentReader.floatNumbersAsTextReader().read(content);
             LOGGER.debug(""Message arrived for decoding {}"", message);
             final int txId = message.getInteger(""xid"");
             final String timestamp = message.getString(""timestamp"");
             final long commitTime = dateTime.systemTimestamp(timestamp);
             final Array changes = message.getArray(""change"");
 
             Iterator<Entry> it = changes.iterator();
             while (it.hasNext()) {
                 Value value = it.next().getValue();
                 processor.process(new Wal2JsonReplicationMessage(txId, commitTime, value.asDocument(), containsMetadata, !it.hasNext(), typeRegistry));
             }
         } catch (final IOException e) {
             throw new ConnectException(e);
         }
     }
 
     @Override
     public ChainedLogicalStreamBuilder optionsWithMetadata(ChainedLogicalStreamBuilder builder) {
         return optionsWithoutMetadata(builder)
@@ -75,7 +111,7 @@ public ChainedLogicalStreamBuilder optionsWithMetadata(ChainedLogicalStreamBuild
     public ChainedLogicalStreamBuilder optionsWithoutMetadata(ChainedLogicalStreamBuilder builder) {
         return builder
             .withSlotOption(""pretty-print"", 1)
             .withSlotOption(""write-in-chunks"", 0)
             .withSlotOption(""include-xids"", 1)
             .withSlotOption(""include-timestamp"", 1);
     }
",71,,,
1739,"@@ -23,7 +23,8 @@
 import io.debezium.connector.postgresql.connection.MessageDecoder;
 import io.debezium.connector.postgresql.connection.ReplicationConnection;
 import io.debezium.connector.postgresql.connection.pgproto.PgProtoMessageDecoder;
 import io.debezium.connector.postgresql.connection.wal2json.Wal2JsonMessageDecoder;
 import io.debezium.jdbc.JdbcConfiguration;
 import io.debezium.jdbc.JdbcValueConverters.DecimalMode;
 import io.debezium.jdbc.TemporalPrecisionMode;
@@ -300,13 +301,42 @@ public MessageDecoder messageDecoder() {
         WAL2JSON(""wal2json"") {
             @Override
             public MessageDecoder messageDecoder() {
                 return new Wal2JsonMessageDecoder();
             }
         },
         WAL2JSON_RDS(""wal2json_rds"") {
             @Override
             public MessageDecoder messageDecoder() {
                 return new Wal2JsonMessageDecoder();
             }
 
             @Override
",438,,,
1740,"@@ -0,0 +1,88 @@
",444,,,
1741,"@@ -22,16 +22,63 @@
 import io.debezium.document.DocumentReader;
 
 /**
  * JSON deserialization of a message sent by
  * <a href=""https://github.com/eulerto/wal2json"">wal2json</a> logical decoding plugin. The plugin sends all
  * changes in one transaction as a single batch and they are passed to processor one-by-one.
  *
  * @author Jiri Pechanec
  *
  */
 public class Wal2JsonMessageDecoder implements MessageDecoder {
 
     private static final  Logger LOGGER = LoggerFactory.getLogger(Wal2JsonMessageDecoder.class);
 
     private final DateTimeFormat dateTime = DateTimeFormat.get();
     private boolean containsMetadata = false;
@@ -57,10 +104,10 @@ public void processMessage(ByteBuffer buffer, ReplicationMessageProcessor proces
             if (!messageInProgress) {
                 // We received the beginning of a transaction
                 if (!content.endsWith(""}"")) {
                     // Chunks are enabled and we have an unfinished message
                     content += ""]}"";
                 }
                 final Document message = DocumentReader.defaultReader().read(content + ""]}"");
                 txId = message.getInteger(""xid"");
                 timestamp = message.getString(""timestamp"");
                 commitTime = dateTime.systemTimestamp(timestamp);
@@ -70,11 +117,11 @@ public void processMessage(ByteBuffer buffer, ReplicationMessageProcessor proces
             else {
                 // We are receiving changes in chunks
                 if (content.startsWith(""{"")) {
                     // First change
                     bufferedContent = content;
                 }
                 else if (content.startsWith("","")) {
                     // following changes
                     doProcessMessage(processor, typeRegistry, bufferedContent, false);
                     bufferedContent = content.substring(1);
                 }
",71,,,
1742,"@@ -41,7 +41,10 @@ public Boolean get() {
     }
 
     private static boolean wal2Json() {
         return TestHelper.decoderPlugin() == PostgresConnectorConfig.LogicalDecoder.WAL2JSON || TestHelper.decoderPlugin() == PostgresConnectorConfig.LogicalDecoder.WAL2JSON_RDS;
     }
 
     /**
",647,,,
1743,"@@ -83,7 +83,12 @@ public class StreamingWal2JsonMessageDecoder implements MessageDecoder {
     private final DateTimeFormat dateTime = DateTimeFormat.get();
     private boolean containsMetadata = false;
     private boolean messageInProgress = false;
     private String bufferedContent;
 
     private int txId;
 
@@ -112,31 +117,32 @@ public void processMessage(ByteBuffer buffer, ReplicationMessageProcessor proces
                 timestamp = message.getString(""timestamp"");
                 commitTime = dateTime.systemTimestamp(timestamp);
                 messageInProgress = true;
                 bufferedContent = null;
             }
             else {
                 // We are receiving changes in chunks
                 if (content.startsWith(""{"")) {
                     // First change, this is a valid JSON
                     bufferedContent = content;
                 }
                 else if (content.startsWith("","")) {
                     // following changes, they have an extra comma at the start of message
                     doProcessMessage(processor, typeRegistry, bufferedContent, false);
                     bufferedContent = content.substring(1);
                 }
                 else if (content.startsWith(""]"")) {
                     // No more changes
                     if (bufferedContent != null) {
                         doProcessMessage(processor, typeRegistry, bufferedContent, true);
                     }
                     messageInProgress = false;
                 }
                 else {
                     throw new ConnectException(""Chunk arrived in unxepected state"");
                 }
             }
         } catch (final IOException e) {
             throw new ConnectException(e);
         }
     }
",71,,,
1744,"@@ -78,7 +78,16 @@
  */
 public class StreamingWal2JsonMessageDecoder implements MessageDecoder {
 
     private static final  Logger LOGGER = LoggerFactory.getLogger(StreamingWal2JsonMessageDecoder.class);
 
     private final DateTimeFormat dateTime = DateTimeFormat.get();
     private boolean containsMetadata = false;
@@ -88,7 +97,7 @@ public class StreamingWal2JsonMessageDecoder implements MessageDecoder {
      * To identify if the last current chunk is the last one we can send the current one
      * for processing only after we read the next one or the end of message fragment.
      */
     private String currentChunk;
 
     private int txId;
 
@@ -103,14 +112,22 @@ public void processMessage(ByteBuffer buffer, ReplicationMessageProcessor proces
                 throw new IllegalStateException(""Invalid buffer received from PG server during streaming replication"");
             }
             final byte[] source = buffer.array();
             String content = new String(Arrays.copyOfRange(source, buffer.arrayOffset(), source.length)).trim();
             LOGGER.debug(""Chunk arrived from database {}"", content);
 
             if (!messageInProgress) {
                 // We received the beginning of a transaction
                 if (!content.endsWith(""}"")) {
                     // Chunks are enabled and we have an unfinished message, it is necessary to add a sequence of closing chars
                     content += ""]}"";
                 }
                 final Document message = DocumentReader.defaultReader().read(content);
                 txId = message.getInteger(""xid"");
@@ -120,17 +137,19 @@ public void processMessage(ByteBuffer buffer, ReplicationMessageProcessor proces
                 currentChunk = null;
             }
             else {
                 // We are receiving changes in chunks
                 if (content.startsWith(""{"")) {
                     // First change, this is a valid JSON
                     currentChunk = content;
                 }
                 else if (content.startsWith("","")) {
                     // following changes, they have an extra comma at the start of message
                     doProcessMessage(processor, typeRegistry, currentChunk, false);
                     currentChunk = content.substring(1);
                 }
                 else if (content.startsWith(""]"")) {
                     // No more changes
                     if (currentChunk != null) {
                         doProcessMessage(processor, typeRegistry, currentChunk, true);
@@ -147,7 +166,38 @@ else if (content.startsWith(""]"")) {
         }
     }
 
     private void doProcessMessage(ReplicationMessageProcessor processor, TypeRegistry typeRegistry, String content, boolean lastMessage)
             throws IOException, SQLException, InterruptedException {
         final Document change = DocumentReader.floatNumbersAsTextReader().read(content);
         LOGGER.debug(""Change arrived for decoding {}"", change);
",71,,,
1745,"@@ -132,7 +132,7 @@ public SchemaBuilder schemaBuilder(Column column) {
             case PgOid.NUMERIC:
                 return numericSchema(column).optional();
             case PgOid.BYTEA:
                 return SchemaBuilder.bytes().optional();
             case PgOid.INT2_ARRAY:
                 return SchemaBuilder.array(SchemaBuilder.OPTIONAL_INT16_SCHEMA);
             case PgOid.INT4_ARRAY:
",247,,,
1746,"@@ -85,8 +85,8 @@ public abstract class AbstractRecordsProducerTest {
     protected static final String INSERT_TEXT_TYPES_STMT = ""INSERT INTO text_table(j, jb, x, u) "" +
                                                            ""VALUES ('{\""bar\"": \""baz\""}'::json, '{\""bar\"": \""baz\""}'::jsonb, "" +
                                                            ""'<foo>bar</foo><foo>bar</foo>'::xml, 'a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11'::UUID)"";
     protected static final String INSERT_STRING_TYPES_STMT = ""INSERT INTO string_table (vc, vcv, ch, c, t, b) "" +
                                                              ""VALUES ('aa', 'bb', 'cdef', 'abc', 'some text', E'\\\\000\\\\001\\\\002'::bytea)"";
     protected static final String INSERT_NUMERIC_TYPES_STMT =
             ""INSERT INTO numeric_table (si, i, bi, r, db, r_int, db_int, r_nan, db_nan, r_pinf, db_pinf, r_ninf, db_ninf, ss, bs, b) "" +
              ""VALUES (1, 123456, 1234567890123, 3.3, 4.44, 3, 4, 'NaN', 'NaN', 'Infinity', 'Infinity', '-Infinity', '-Infinity', 1, 123, true)"";
@@ -246,7 +246,9 @@ protected List<SchemaAndValueField> schemasAndValuesForStringTypes() {
                             new SchemaAndValueField(""ch"", Schema.OPTIONAL_STRING_SCHEMA, ""cdef""),
                             new SchemaAndValueField(""c"", Schema.OPTIONAL_STRING_SCHEMA, ""abc""),
                             new SchemaAndValueField(""t"", Schema.OPTIONAL_STRING_SCHEMA, ""some text""),
                             new SchemaAndValueField(""b"", Schema.OPTIONAL_BYTES_SCHEMA, ByteBuffer.wrap(new byte[] {0, 1, 2})));
     }
 
     protected List<SchemaAndValueField> schemasAndValuesForTextTypes() {
",249,,,
1747,"@@ -13,7 +13,7 @@ CREATE TABLE numeric_decimal_table (pk SERIAL,
 	d_int DECIMAL(3,2), dzs_int DECIMAL(4), dvs_int DECIMAL, n_int NUMERIC(6,4), nzs_int NUMERIC(4), nvs_int NUMERIC,
 	d_nan DECIMAL(3,2), dzs_nan DECIMAL(4), dvs_nan DECIMAL, n_nan NUMERIC(6,4), nzs_nan NUMERIC(4), nvs_nan NUMERIC,
 	PRIMARY KEY(pk));
 CREATE TABLE string_table (pk SERIAL, vc VARCHAR(2), vcv CHARACTER VARYING(2), ch CHARACTER(4), c CHAR(3), t TEXT, b BYTEA, PRIMARY KEY(pk));
 CREATE TABLE cash_table (pk SERIAL, csh MONEY, PRIMARY KEY(pk));
 CREATE TABLE bitbin_table (pk SERIAL, ba BYTEA, bol BIT(1), bs BIT(2), bv BIT VARYING(2) , PRIMARY KEY(pk));
 CREATE TABLE time_table (pk SERIAL, ts TIMESTAMP, tz TIMESTAMPTZ, date DATE, ti TIME, ttz TIME WITH TIME ZONE, it INTERVAL, tsp TIMESTAMP (0) WITH TIME ZONE, PRIMARY KEY(pk));
",250,,,
1748,"@@ -130,7 +130,7 @@ public SchemaBuilder schemaBuilder(Column column) {
             case PgOid.MONEY:
                 return Decimal.builder(column.scale());
             case PgOid.NUMERIC:
                 return numericSchema(column).optional();
             case PgOid.BYTEA:
                 return SchemaBuilder.bytes();
             case PgOid.INT2_ARRAY:
@@ -304,8 +304,14 @@ private ValueConverter createArrayConverter(Column column, Field fieldDefn) {
                 .scale(column.scale())
                 .length(column.length())
                 .create();
         final Field elementField = new Field(elementColumnName, 0, schemaBuilder(elementColumn).build());
         final ValueConverter elementConverter = converter(elementColumn, elementField);
         return data -> convertArray(column, fieldDefn, elementConverter, data);
     }
 
",247,,,
