,issue_id,issue_comments,issue_desc,created_at,closed_at
405,UNDERTOW-1525,"If a JSP include is nested in a custom tag, then a 500 response code is returned, but the response is otherwise good.  This worked before on EAP 6/JBossWeb.  For example:
{code}
<ex:repro><jsp:include page=""/include.html""></jsp:include></ex:repro>
{code}

Undertow debug logging shows an IOException:
{code}
2019-04-16 15:49:57,155 DEBUG [io.undertow.request.io] (default task-1) UT005013: An IOException occurred: java.io.IOException
	at io.undertow.servlet.core.BlockingWriterSenderImpl.writeBuffer(BlockingWriterSenderImpl.java:208)
	at io.undertow.servlet.core.BlockingWriterSenderImpl.send(BlockingWriterSenderImpl.java:75)
	at io.undertow.server.handlers.resource.PathResource$1ServerTask.run(PathResource.java:184)
	at io.undertow.server.handlers.resource.PathResource.serveImpl(PathResource.java:253)
	at io.undertow.server.handlers.resource.PathResource.serve(PathResource.java:111)
	at org.wildfly.extension.undertow.deployment.ServletResource.serve(ServletResource.java:96)
	at io.undertow.server.handlers.resource.CachedResource.serve(CachedResource.java:168)
	at io.undertow.servlet.handlers.DefaultServlet.serveFileBlocking(DefaultServlet.java:357)
	at io.undertow.servlet.handlers.DefaultServlet.doGet(DefaultServlet.java:198)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:686)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:791)
	at io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:74)
	at io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:62)
	at io.undertow.servlet.handlers.ServletChain$1.handleRequest(ServletChain.java:68)
	at io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.servlet.handlers.ServletInitialHandler.dispatchRequest(ServletInitialHandler.java:274)
	at io.undertow.servlet.handlers.ServletInitialHandler.dispatchToServlet(ServletInitialHandler.java:219)
	at io.undertow.servlet.spec.RequestDispatcherImpl.includeImpl(RequestDispatcherImpl.java:380)
	at io.undertow.servlet.spec.RequestDispatcherImpl.setupIncludeImpl(RequestDispatcherImpl.java:315)
	at io.undertow.servlet.spec.RequestDispatcherImpl.include(RequestDispatcherImpl.java:279)
	at org.apache.jasper.runtime.JspRuntimeLibrary.include(JspRuntimeLibrary.java:907)
{code}

BlockingWriterSenderImpl.writeBuffer calls writer.checkError(), which inherently flushes the BodyContent.  But BodyContent.flush() always throws an exception so calling this always results in the trouble flag on the writer:
{code}
  public void flush()
    throws IOException
  {
    throw new IOException(""Illegal to flush within a custom tag"");
  }
{code}

Compared to JBossWeb, this would jsut write to the writer/BodyContent from DefaultServlet.copyRange and it would never call writer.checkError() or anything else to flush the BodyContent:
{code}
16:08:19,138 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.jasper.runtime.BodyContentImpl.write(BodyContentImpl.java:78)
16:08:19,138 INFO  [stdout] (http-127.0.0.1:8080-3) java.io.PrintWriter.write(PrintWriter.java:426)
16:08:19,138 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.servlets.DefaultServlet.copyRange(DefaultServlet.java:2166)
16:08:19,139 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.servlets.DefaultServlet.copy(DefaultServlet.java:1920)
16:08:19,139 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.servlets.DefaultServlet.serveResource(DefaultServlet.java:843)
16:08:19,139 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.servlets.DefaultServlet.doGet(DefaultServlet.java:375)
16:08:19,139 INFO  [stdout] (http-127.0.0.1:8080-3) javax.servlet.http.HttpServlet.service(HttpServlet.java:734)
16:08:19,139 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.servlets.DefaultServlet.service(DefaultServlet.java:356)
16:08:19,140 INFO  [stdout] (http-127.0.0.1:8080-3) javax.servlet.http.HttpServlet.service(HttpServlet.java:847)
16:08:19,140 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:295)
16:08:19,140 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:214)
16:08:19,140 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.core.ApplicationDispatcher.invoke(ApplicationDispatcher.java:832)
16:08:19,140 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.core.ApplicationDispatcher.doInclude(ApplicationDispatcher.java:718)
16:08:19,141 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.catalina.core.ApplicationDispatcher.include(ApplicationDispatcher.java:655)
16:08:19,141 INFO  [stdout] (http-127.0.0.1:8080-3) org.apache.jasper.runtime.JspRuntimeLibrary.include(JspRuntimeLibrary.java:890)
{code}

It seems that could miss actual issues so that is likely not an approach we should follow within Undertow.  But can we avoid this 500 in Undertow in some manner?",,,
406,UNDERTOW-1524,"{noformat}
17:52:08,756 ERROR [io.undertow.request] (pool-2-thread-1) UT005071: Undertow request failed HttpServerExchange{ GET /unsecure request DefaultHttpHeaders[Host: localhost:7776, Connection: Keep-Alive, User-Agent: Apache-HttpClient/4.5.6 (Java/1.8.0_201), Accept-Encoding: gzip,deflate] response DefaultHttpHeaders[]}: java.lang.StackOverflowError
	at io.undertow.util.HeaderMap.addLast(HeaderMap.java:199)
	at io.undertow.util.HeaderMap.add(HeaderMap.java:182)
	at io.undertow.util.HeaderMap.addLast(HeaderMap.java:199)
	at io.undertow.util.HeaderMap.add(HeaderMap.java:182)
{noformat}",,,
407,UNDERTOW-1506,"When I added a bad symlink to the *welcome-content* and allowed *directory-listing* in the file handler of the *welcome-content* server returns Internal Server Error (500) when accessing the folder containing the bad symlink. However, no exception is logged in the output on WildFly.

I also tried to use simple  example application - _File Serving_ from [Undertow Examples|https://github.com/undertow-io/undertow/tree/master/examples] where I can see the following exception when accessing the directory with the bad symlink:
{code}
java.lang.RuntimeException: java.nio.file.NoSuchFileException: /home/akrajcik/Pictures/pictures
	at io.undertow.server.handlers.resource.PathResource.getLastModified(PathResource.java:62)
	at io.undertow.server.handlers.resource.DirectoryUtils.renderDirectoryListing(DirectoryUtils.java:139)
	at io.undertow.server.handlers.resource.DirectoryUtils.renderDirectoryListing(DirectoryUtils.java:162)
	at io.undertow.server.handlers.resource.ResourceHandler$1.handleRequest(ResourceHandler.java:233)
	at io.undertow.server.Connectors.executeRootHandler(Connectors.java:364)
	at io.undertow.server.HttpServerExchange$1.run(HttpServerExchange.java:830)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1160)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635)
	at java.lang.Thread.run(Thread.java:811)
Caused by: java.nio.file.NoSuchFileException: /home/akrajcik/Pictures/pictures
	at sun.nio.fs.UnixException.translateToIOException(UnixException.java:98)
	at sun.nio.fs.UnixException.rethrowAsIOException(UnixException.java:114)
	at sun.nio.fs.UnixException.rethrowAsIOException(UnixException.java:119)
	at sun.nio.fs.UnixFileAttributeViews$Basic.readAttributes(UnixFileAttributeViews.java:67)
	at sun.nio.fs.UnixFileSystemProvider.readAttributes(UnixFileSystemProvider.java:156)
	at sun.nio.fs.LinuxFileSystemProvider.readAttributes(LinuxFileSystemProvider.java:111)
	at java.nio.file.Files.readAttributes(Files.java:1748)
	at java.nio.file.Files.getLastModifiedTime(Files.java:2277)
	at io.undertow.server.handlers.resource.PathResource.getLastModified(PathResource.java:60)
	... 8 more
{code}",,,
411,UNDERTOW-1498,"This two lines can throw exceptions in RequestLimit:

task.exchange.addExchangeCompleteListener(COMPLETION_LISTENER);
task.exchange.dispatch(task.next);

There is a finally for calling the next listener, however decrementRequests() isn't in it. In case of an error the currently polled exchange will be skipped while decrementRequests() is also not called: oops, we lost a thread! At a larger workload we lose all the threads, sooner or later. We solved the problem with the change contained by this pull request.

The most common exception we experienced is this (this stack is from 1.4.18, but the problem still exists with 2.x):

java.lang.IllegalStateException: UT000139: Exchange already complete
        at io.undertow.server.HttpServerExchange.addExchangeCompleteListener(HttpServerExchange.java:923)
        at io.undertow.server.handlers.RequestLimit$2.exchangeEvent(RequestLimit.java:92)
        at io.undertow.server.HttpServerExchange$ExchangeCompleteNextListener.proceed(HttpServerExchange.java:1845)
        at io.undertow.server.handlers.proxy.ProxyHandler$2.exchangeEvent(ProxyHandler.java:196)
        at io.undertow.server.HttpServerExchange$ExchangeCompleteNextListener.proceed(HttpServerExchange.java:1845)
        at io.undertow.server.handlers.proxy.ProxyConnectionPool$3.exchangeEvent(ProxyConnectionPool.java:332)
        at io.undertow.server.HttpServerExchange.invokeExchangeCompleteListeners(HttpServerExchange.java:1258)
        at io.undertow.server.HttpServerExchange.terminateResponse(HttpServerExchange.java:1538)
        at io.undertow.server.Connectors.terminateResponse(Connectors.java:143)
        at io.undertow.server.protocol.http.ServerFixedLengthStreamSinkConduit.channelFinished(ServerFixedLengthStreamSinkConduit.java:56)
        at io.undertow.conduits.AbstractFixedLengthStreamSinkConduit.exitFlush(AbstractFixedLengthStreamSinkConduit.java:316)
        at io.undertow.conduits.AbstractFixedLengthStreamSinkConduit.flush(AbstractFixedLengthStreamSinkConduit.java:234)
        at org.xnio.conduits.AbstractSinkConduit.flush(AbstractSinkConduit.java:86)
        at org.xnio.conduits.ConduitStreamSinkChannel.flush(ConduitStreamSinkChannel.java:162)
        at io.undertow.channels.DetachableStreamSinkChannel.flush(DetachableStreamSinkChannel.java:119)
        at io.undertow.io.AsyncSenderImpl.close(AsyncSenderImpl.java:338)
        at io.undertow.io.DefaultIoCallback.onComplete(DefaultIoCallback.java:54)
        at io.undertow.io.AsyncSenderImpl.invokeOnComplete(AsyncSenderImpl.java:396)
        at io.undertow.io.AsyncSenderImpl.send(AsyncSenderImpl.java:233)
        at io.undertow.io.AsyncSenderImpl.send(AsyncSenderImpl.java:310)
        at io.undertow.io.AsyncSenderImpl.send(AsyncSenderImpl.java:282)
        at io.undertow.io.AsyncSenderImpl.send(AsyncSenderImpl.java:316)
        ...",,,
412,UNDERTOW-1493,"
Infinite loop in :
package io.undertow.protocols.ssl;

public class SslConduit implements StreamSourceConduit, StreamSinkConduit {

try {
SSLEngineResult result = null;
while (result == null || (result.getHandshakeStatus() == SSLEngineResult.HandshakeStatus.NEED_WRAP && result.getStatus() != SSLEngineResult.Status.BUFFER_OVERFLOW)) {
if (userBuffers == null)
{ result = engine.wrap(EMPTY_BUFFER, wrappedData.getBuffer()); }

else
{ result = engine.wrap(userBuffers, off, len, wrappedData.getBuffer()); }

}

----------

package io.undertow.server;

/**

    A byte buffer pool that supports reference counted pools.
    *
    TODO: move this somewhere more appropriate
    *
    @author Stuart Douglas
    */
    public class DefaultByteBufferPool implements ByteBufferPool {

...

@Override
public ByteBuffer getBuffer() {
if(referenceCount == 0)
{ throw UndertowMessages.MESSAGES.bufferAlreadyFreed(); }

return buffer;
}

Looping on while condition with the following state :

HandshakeStatus = NEED_WRAP / Status = OK / bytesConsumed = 0 / bytesProduced = 0

Stake trace :

""XNIO-1 I/O-1"" #25 prio=5 os_prio=0 cpu=3989340.17ms elapsed=64540.00s tid=0x00007fcd60cd7000 nid=0x7c0f runnable [0x00007fcd29a56000]
java.lang.Thread.State: RUNNABLE
at io.undertow.protocols.ssl.SslConduit.doWrap(SslConduit.java:898)
at io.undertow.protocols.ssl.SslConduit.doUnwrap(SslConduit.java:671)
at io.undertow.protocols.ssl.SslConduit.read(SslConduit.java:567)
at org.xnio.conduits.ConduitStreamSourceChannel.read(ConduitStreamSourceChannel.java:127)
at io.undertow.server.protocol.http.HttpReadListener.handleEventWithNoRunningRequest(HttpReadListener.java:158)
at io.undertow.server.protocol.http.HttpReadListener.handleEvent(HttpReadListener.java:136)
at io.undertow.server.protocol.http.HttpReadListener.handleEvent(HttpReadListener.java:59)
at org.xnio.ChannelListeners.invokeChannelListener(ChannelListeners.java:92)
at org.xnio.conduits.ReadReadyHandler$ChannelListenerHandler.readReady(ReadReadyHandler.java:66)
at io.undertow.protocols.ssl.SslConduit$SslReadReadyHandler.readReady(SslConduit.java:1175)
at io.undertow.protocols.ssl.SslConduit$SslWriteReadyHandler.writeReady(SslConduit.java:1250)
at org.xnio.nio.NioSocketConduit.handleReady(NioSocketConduit.java:93)
at org.xnio.nio.WorkerThread.run(WorkerThread.java:561)
",,,
415,UNDERTOW-1492,"In rfc7230 at section-3.3.2 the following passage is included:
{quote}
   A server MUST NOT send a Content-Length header field in any response
   with a status code of 1xx (Informational) or 204 (No Content).  A
   server MUST NOT send a Content-Length header field in any 2xx
   (Successful) response to a CONNECT request (Section 4.3.6 of
   \[RFC7231]).
{quote}

But as shown in the following record of wireshark undertow sends a ""Content-Length: 0""-header:
{quote}
Transmission Control Protocol, Src Port: 28080, Dst Port: 3853, Seq: 1, Ack: 296, Len: 373
Hypertext Transfer Protocol
    HTTP/1.1 101 Switching Protocols\r\n
    Connection: Upgrade\r\n
    Sec-WebSocket-Location: ws://<URL>\r\n
    Origin: <host:port>\r\n
    Upgrade: WebSocket\r\n
    *Content-Length: 0\r\n*
    Sec-WebSocket-Accept: 5dvAOheOqdbsFb3B9HYitAsUOhc=\r\n
    Date: Tue, 12 Feb 2019 09:05:51 GMT\r\n
    \r\n
{quote}

This was a direct connection on localhost without any kind of proxy.

This problem prevents .Net-Clients from using websockets (see: https://stackoverflow.com/questions/40502921/net-websockets-forcibly-closed-despite-keep-alive-and-activity-on-the-connectio)",,,
416,UNDERTOW-1490,"When debugging issue [WFLY-11639|https://issues.jboss.org/browse/WFLY-11639] I found a bug in the FlexBase64 encoder on line 264.

The code is:
{code:java}
    public static String encodeStringURL(ByteBuffer source, boolean wrap) {
        return Encoder.encodeString(source, wrap, false);
    }
{code}

But should be:
{code:java}
    public static String encodeStringURL(ByteBuffer source, boolean wrap) {
        return Encoder.encodeString(source, wrap, true);
    }
{code}

I'll send a pull request.",,,
419,UNDERTOW-1489,"When trying to add two cookies with the same name but different path the cookie is overwritten, and only the last path is actually set.

This contrasts with the behavior of EAP 6.x where the two cookies are set correctly.",,,
426,UNDERTOW-1481,Simple fix for checkstyle and typo in one comment.,,,
428,UNDERTOW-1478,"Error pages are not receiving the forward attributes (javax.servlet.forward.XXXX) but only the error attributes (javax.servlet.error.XXXX).

The problem seems to be that the request displatcher impl is using a specific method {{error}} that does not add those attributes (check class [RequestDispatcherImpl|https://github.com/undertow-io/undertow/blob/master/servlet/src/main/java/io/undertow/servlet/spec/RequestDispatcherImpl.java#L419]). In previous EAP 6 error pages also used the forward method and then the attributes were there.

Note that the [servlet spec 3.1 chapter 10.9.1|https://javaee.github.io/servlet-spec/downloads/servlet-3.1/Final/servlet-3_1-final.pdf] says that those forward properties should be present in error pages: _""The request path and attributes are set as if a RequestDispatcher.forward to the error resource had been performed.""_",,,
432,UNDERTOW-1474,"Multiple users have reported that WildFly (13.x and even latest released 15.0.0) version leaks file handles to files that look like:
{code}
/opt/wildfly-15.0.0.Final/standalone/tmp/digital-archive.war/undertow449317228871190919upload (deleted)
{code}

A brief look at the Undertow code and many different manual upload tests, shows that there is (at least one) code path that can lead to such leaks. A specific manual test does reproduce this leak in {code}io.undertow.server.handlers.form.FormData.FileItem#write{code} where if a call to Files.move(...) fails for whatever reason, a Files.copy is attempted and while doing so a {code}InputStream{code} is opened but never closed.

The forum reference has more details but it hasn't yet been narrowed down to some reproducible example.",,,
433,UNDERTOW-1472,"[DefaultServlet|https://github.com/undertow-io/undertow/blob/master/servlet/src/main/java/io/undertow/servlet/handlers/DefaultServlet.java#L186] does not set Content-Type HTTP header in response for the directory resource when directory-listing feature is enabled.

As browsers apparently try to guess appropriate Content-Type of the downloaded resource, this problem is not spotted unless in combination with [X-Content-Type-Options|https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/X-Content-Type-Options] header is present in the HTTP response too. This header effectively discourages browser to guess the Content-Type of the resource.

Output for directory-listing request in attached reproducer [^helloworld-html5.war]:
{code}
$ curl -v http://127.0.0.1:8080/helloworld-html5/css/  >/dev/null 
*   Trying 127.0.0.1...
* TCP_NODELAY set
  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
                                 Dload  Upload   Total   Spent    Left  Speed
  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0* Connected to 127.0.0.1 (127.0.0.1) port 8080 (#0)
> GET /helloworld-html5/css/ HTTP/1.1
> Host: 127.0.0.1:8080
> User-Agent: curl/7.59.0
> Accept: */*
> 
< HTTP/1.1 200 OK
< Connection: keep-alive
< Content-Length: 824
< Date: Fri, 04 Jan 2019 14:32:46 GMT
< 
{ [824 bytes data]
100   824  100   824    0     0   804k      0 --:--:-- --:--:-- --:--:--  804k
* Connection #0 to host 127.0.0.1 left intact
{code}
Notice that there is no Content-Type header in HTTP response.",,,
437,UNDERTOW-1469,"resetBuffer resets only the pooled buffer, not the ByteBuffer from the pooled buffer. After invoking resetBuffer, the buffer itself may be clobbered, and writes to the stream will produce unexpected data.
Without other components checking out the same buffer, the stream still fails because the buffer itself isn't reset and contents are still written to the stream.",,,
440,UNDERTOW-1467,"Exception in thread ""main"" java.lang.StringIndexOutOfBoundsException: String index out of range: -1
	at java.lang.String.substring(String.java:1967)
	at io.undertow.examples.Runner.main(Runner.java:54)",,,
441,UNDERTOW-1462,"EAP 7/Undertow parses a request cookie incorrectly when a backslash-escaped double quote {{(\"")}} exists in the quoted cookie value.

 * example.jsp

{code}
<%
Cookie[] cookies = request.getCookies();
for (Cookie cookie: cookies) {
    out.println(""cookie key = "" + cookie.getName());
    out.println(""cookie val = "" + cookie.getValue());
}
%>
{code}

 * EAP 7 incorrectly parses the quoted cookie value ""my\""value"" as my\

{code}
$ curl -v http://localhost:8080/test/example.jsp -H 'Cookie: mykey=""my\""value""'
...
> GET /test/example.jsp HTTP/1.1
> User-Agent: curl/7.29.0
> Host: localhost:8080
> Accept: */*
> Cookie: mykey=""my\""value""
> 
< HTTP/1.1 200 OK
< Connection: keep-alive
< X-Powered-By: Undertow/1
< X-Powered-By: JSP/2.3
< Server: JBoss-EAP/7
< ....
< 
cookie key = mykey
cookie val = my\

{code}

 * EAP 6.4 can correctly parse the quoted cookie value ""my\""value"" as my""value:

{code}
$ curl -v http://localhost:8080/test/example.jsp -H 'Cookie: mykey=""my\""value""'
...
> GET /test/example.jsp HTTP/1.1
> User-Agent: curl/7.29.0
> Host: localhost:8080
> Accept: */*
> Cookie: mykey=""my\""value""
> 
< HTTP/1.1 200 OK
< Server: Apache-Coyote/1.1
< X-Powered-By: JSP/2.2
< ...
< 
cookie key = mykey
cookie val = my""value

{code}

",,,
447,UNDERTOW-1435,"testCloseReason has a test-order dependency and fails when run after some other tests even when there's no bug in the code. 

More specifically, testCloseReason requires that the AnnotatedClientEndpoint’s MESSAGE field not contain “CLOSED”. If a test (e.g., AnnotatedEndpointTest.testErrorHandling) that sets the AnnotatedClientEndpoint’s MESSAGE field to “CLOSED” is run before testCloseReason, then testCloseReason will fail.

This test can be fixed by resetting the AnnotatedClientEndpoint’s MESSAGE field, as shown in the following pull request. 
https://github.com/undertow-io/undertow/pull/684

Note that resetting the AnnotatedClientEndpoint’s MESSAGE field is already done in some of the tests in AnnotatedEndpointTest (e.g., testIdleTimeout, testAnnotatedClientEndpoint).",,,
448,UNDERTOW-1433,"There are unnecessary version properties in pom.xml file that are leftovers from [incomplete commit|https://github.com/undertow-io/undertow/commit/1faa06fe4d4c4eabe78d6888413c790a43ddcb79]. I believe those can be safely removed. For more info, see linked PR.",,,
449,UNDERTOW-1426,"Current version of spotbugs-maven-plugin {{3.1.5}} has an issue when executed with JDK-11. New version {{3.1.7}} added support for JDK-11 already. Still there is some issue with false-positive errors [tracked here|https://github.com/spotbugs/spotbugs/issues/756] and caused probably by the way how java bytecode is created in JDK-11.

We should perform update of the plugin to latest version to support JDK-11 execution. To avoid followup issue with false-positive errors we can introduce new maven profile which makes spotbugs-maven-plugin not to fail when executed with JDK-11.",,,
450,UNDERTOW-1423,NoData,,,
451,UNDERTOW-1419,"Possible bug as mentioned in https://developer.jboss.org/thread/278634. As mentioned in the thread, use of bumpTimeout may cause a session that may never expire.

From [~jstourac@redhat.com]:
{quote}
The list of methods where 'bumpTimeout' is actually used in [InMemorySessionManager|https://github.com/undertow-io/undertow/blob/master/core/src/main/java/io/undertow/server/session/InMemorySessionManager.java] to following: createSession(), setMaxInactiveInterval(), getAttribute(), getAttributeNames(), setAttribute(), removeAttribute(). From this list usage in following methods is suspicious: getAttribute(), getAttributeNames(), setAttribute(), removeAttribute().

All occurrences were added by [this commit|https://github.com/undertow-io/undertow/commit/be768b6cb98c13f02dfd19befe4ebf687f47d84f#diff-d98bd5b5413945d50c03478570716776] with initial session timeout implementation.

The truth is the [Servlet 4.0, section 7.5|https://javaee.github.io/servlet-spec/downloads/servlet-4.0/servlet-4_0_FINAL.pdf] specification (Servlet 3.1 is almost identical) specifies that timeout depends on user activity only:

""This means that the only mechanism that can be used to indicate when a client is no longer active is a time out period.""
{quote}
Response from [~stuartdouglas_jira] from mail:
{quote}
We could probably change that to just update the timeout in requestDone().
{quote}",,,
455,UNDERTOW-1407,Current version of Karaf dependency in master branch {{4.2.0}} still breaks compilation of Undertow with {{JDK-11}} early build.,,,
456,UNDERTOW-1404,"UT000072 exception is not handled as Bad Request on ajp-listener process. It needs Bad Request handling like a UNDERTOW-1021.

{noformat}
12:08:24,775 ERROR [io.undertow.request] (default I/O-3) UT005001: An exception occurred processing the request: java.lang.IllegalArgumentException: UT000072: Failed to decode url aaa%http to charset UTF-8
        at io.undertow.util.URLUtils.decode(URLUtils.java:152)
        at io.undertow.util.URLUtils$QueryStringParser.decode(URLUtils.java:273)
        at io.undertow.util.URLUtils$QueryStringParser.parse(URLUtils.java:256)
        at io.undertow.util.URLUtils.parseQueryString(URLUtils.java:53)
        at io.undertow.server.protocol.ajp.AjpRequestParser.parse(AjpRequestParser.java:420)
        at io.undertow.server.protocol.ajp.AjpReadListener.handleEvent(AjpReadListener.java:169)
        at io.undertow.server.protocol.ajp.AjpOpenListener.handleEvent(AjpOpenListener.java:143)
        at io.undertow.server.protocol.ajp.AjpOpenListener.handleEvent(AjpOpenListener.java:52)
        at org.xnio.ChannelListeners.invokeChannelListener(ChannelListeners.java:92)
        at org.xnio.ChannelListeners$10.handleEvent(ChannelListeners.java:291)
        at org.xnio.ChannelListeners$10.handleEvent(ChannelListeners.java:286)
        at org.xnio.ChannelListeners.invokeChannelListener(ChannelListeners.java:92)
        at org.xnio.nio.QueuedNioTcpServer$1.run(QueuedNioTcpServer.java:131)
        at org.xnio.nio.WorkerThread.safeRun(WorkerThread.java:612)
        at org.xnio.nio.WorkerThread.run(WorkerThread.java:479)
{noformat}",,,
458,UNDERTOW-1402,"If AsyncContextImpl.onAsyncComplete() hits an exception, that can cause following response.responseDone() calls to be missed.

For instance:

1. async request a starts
2. sync request b invalidates session
3. async request a completes

Upon completion, the async request does not unlock and throws following exception:
{code}
16:04:58,260 ERROR [stderr] (default task-18) Exception in thread ""default task-18"" java.lang.RuntimeException: java.lang.IllegalStateException: WFLYCLWEBUT0001: Session 8adSKXK1li8Qo15QnaIGrd31DrB6B83jEL4blzq1 is invalid
16:04:58,260 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.ServletContextImpl.invokeRunnable(ServletContextImpl.java:944)
16:04:58,260 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.AsyncContextImpl.onAsyncComplete(AsyncContextImpl.java:594)
16:04:58,260 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.AsyncContextImpl.access$100(AsyncContextImpl.java:71)
16:04:58,261 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.AsyncContextImpl$3.run(AsyncContextImpl.java:315)
16:04:58,261 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.AsyncContextImpl$6.run(AsyncContextImpl.java:473)
16:04:58,261 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.AsyncContextImpl$TaskDispatchRunnable.run(AsyncContextImpl.java:584)
16:04:58,261 ERROR [stderr] (default task-18) 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
16:04:58,261 ERROR [stderr] (default task-18) 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
16:04:58,261 ERROR [stderr] (default task-18) 	at java.lang.Thread.run(Thread.java:748)
16:04:58,261 ERROR [stderr] (default task-18) Caused by: java.lang.IllegalStateException: WFLYCLWEBUT0001: Session 8adSKXK1li8Qo15QnaIGrd31DrB6B83jEL4blzq1 is invalid
16:04:58,261 ERROR [stderr] (default task-18) 	at org.wildfly.clustering.web.undertow.session.DistributableSession.validate(DistributableSession.java:57)
16:04:58,261 ERROR [stderr] (default task-18) 	at org.wildfly.clustering.web.undertow.session.DistributableSession.getAttribute(DistributableSession.java:157)
16:04:58,261 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.HttpSessionImpl.getAttribute(HttpSessionImpl.java:122)
16:04:58,261 ERROR [stderr] (default task-18) 	at org.jboss.weld.context.http.HttpSessionContextImpl.checkBeanIdentifierIndexConsistency(HttpSessionContextImpl.java:98)
16:04:58,261 ERROR [stderr] (default task-18) 	at org.jboss.weld.context.http.HttpSessionContextImpl.associate(HttpSessionContextImpl.java:47)
16:04:58,261 ERROR [stderr] (default task-18) 	at org.jboss.weld.context.http.HttpSessionContextImpl.associate(HttpSessionContextImpl.java:23)
16:04:58,261 ERROR [stderr] (default task-18) 	at org.jboss.weld.servlet.HttpContextLifecycle.requestInitialized(HttpContextLifecycle.java:237)
16:04:58,261 ERROR [stderr] (default task-18) 	at org.jboss.weld.servlet.WeldInitialListener.requestInitialized(WeldInitialListener.java:152)
16:04:58,261 ERROR [stderr] (default task-18) 	at io.undertow.servlet.core.ApplicationListeners.requestInitialized(ApplicationListeners.java:246)
16:04:58,261 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.AsyncContextImpl.setupRequestContext(AsyncContextImpl.java:678)
16:04:58,261 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.AsyncContextImpl.access$700(AsyncContextImpl.java:71)
16:04:58,261 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.AsyncContextImpl$7.run(AsyncContextImpl.java:599)
16:04:58,261 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.ServletContextImpl$2.call(ServletContextImpl.java:177)
16:04:58,262 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.ServletContextImpl$2.call(ServletContextImpl.java:174)
16:04:58,262 ERROR [stderr] (default task-18) 	at io.undertow.servlet.spec.ServletContextImpl.invokeRunnable(ServletContextImpl.java:942)
16:04:58,262 ERROR [stderr] (default task-18) 	... 8 more
{code}
The skipped response.responseDone() call then causes hangs reported in WFLY-10923.",,,
